like1,parmu,simulation_0,chain
0.0,-4.020705110722563,-550.0,2.0
0.0,-4.760089977783807,-550.0,3.0
0.0,-3.2212788708592424,-550.0,1.0
0.0,-3.8369549790311996,-550.0,2.0
0.0,-3.2212788708592424,-550.0,3.0
0.0,-15.938656955133755,-550.0,1.0
0.0,-4.175945882833199,-550.0,2.0
0.0,-14.626994568191455,-550.0,3.0
0.0,-10.10556152082987,-550.0,1.0
0.0,-4.228986274431728,-550.0,2.0
0.0,-7.686222727317254,-550.0,3.0
0.0,-15.361627101971767,-550.0,1.0
0.0,-4.088764552145136,-550.0,2.0
0.0,-13.615857072753624,-550.0,3.0
0.0,-11.34034806192,-550.0,1.0
0.0,-12.448244588622334,-550.0,2.0
0.0,-14.698637563141464,-550.0,3.0
0.0,-11.498813848939589,-550.0,1.0
0.0,-10.425299591782094,-550.0,2.0
0.0,-12.612802192679618,-550.0,3.0
0.0,-13.301050977929563,-550.0,1.0
0.0,-8.913908747388504,-550.0,2.0
0.0,-13.301050977929563,-550.0,3.0
0.0,-7.037926381272921,-550.0,1.0
0.0,-11.93863513244813,-550.0,2.0
0.0,-14.465088435918451,-550.0,3.0
0.0,-6.01991332291805,-550.0,1.0
0.0,-13.301050977929563,-550.0,2.0
0.0,-15.494622093200093,-550.0,3.0
0.0,-13.70655349312838,-550.0,1.0
0.0,-10.38482550519956,-550.0,2.0
0.0,-12.612802192679618,-550.0,3.0
0.0,-10.197851614103204,-550.0,1.0
0.0,-14.698637563141464,-550.0,2.0
0.0,-10.197851614103204,-550.0,3.0
0.0,-5.677813290746462,-550.0,1.0
0.0,-2.4997158135438102,-550.0,2.0
0.0,-15.351243836176671,-550.0,3.0
0.0,-11.14345918020278,-550.0,1.0
0.0,-11.378870074911,-550.0,2.0
0.0,-4.228986274431728,-550.0,3.0
0.0,-8.502923686163104,-550.0,1.0
0.0,-13.515108773644117,-550.0,2.0
0.0,-15.071310166791982,-550.0,3.0
0.0,-10.571882763145668,-550.0,1.0
0.0,-2.4150588672610667,-550.0,2.0
0.0,-2.957703445460666,-550.0,3.0
0.0,-6.524282496230596,-550.0,1.0
0.0,-8.658167448208006,-550.0,2.0
0.0,-15.097695986265816,-550.0,3.0
0.0,-10.604309973280289,-550.0,1.0
0.0,-13.87260067597936,-550.0,2.0
0.0,-8.162373379060995,-550.0,3.0
0.0,-7.823630062574265,-550.0,1.0
0.0,-13.674729336500057,-550.0,2.0
0.0,-15.255447535336845,-550.0,3.0
0.0,-11.158590921786619,-550.0,1.0
0.0,-8.162373379060995,-550.0,2.0
0.0,-5.307259730601812,-550.0,3.0
0.0,-14.459044496545648,-550.0,1.0
0.0,-2.2186389101501973,-550.0,2.0
0.0,-15.097695986265816,-550.0,3.0
0.0,-6.042627034417283,-550.0,1.0
0.0,-5.096387297327695,-550.0,2.0
0.0,-3.1235090677489126,-550.0,3.0
0.0,-14.203963378450208,-550.0,1.0
0.0,-3.731630284232672,-550.0,2.0
0.0,-15.071310166791982,-550.0,3.0
0.0,-14.65495144940207,-550.0,1.0
0.0,-8.102788700419929,-550.0,2.0
0.0,-14.65495144940207,-550.0,3.0
0.0,-14.96656620396794,-550.0,1.0
0.0,-12.391179930012719,-550.0,2.0
0.0,-10.706628998515734,-550.0,3.0
0.0,-7.028708367250438,-550.0,1.0
0.0,-3.7657351674272608,-550.0,2.0
0.0,-3.7058414898240724,-550.0,3.0
0.0,-14.800304793577142,-550.0,1.0
0.0,-12.612802192679618,-550.0,2.0
0.0,-13.726790536419648,-550.0,3.0
0.0,-15.997791982578837,-550.0,1.0
0.0,-12.289258203606327,-550.0,2.0
0.0,-6.930193560416255,-550.0,3.0
0.0,-7.199607565411995,-550.0,1.0
0.0,-10.78308567596301,-550.0,2.0
0.0,-11.599368835474575,-550.0,3.0
0.0,-12.390770740431359,-550.0,1.0
0.0,-6.930193560416255,-550.0,2.0
0.0,-12.390770740431359,-550.0,3.0
0.0,-14.840778880159677,-550.0,1.0
0.0,-15.975004267190974,-550.0,2.0
0.0,-12.612802192679618,-550.0,3.0
0.0,-3.675894651022478,-550.0,1.0
0.0,-8.819822133736665,-550.0,2.0
0.0,-4.236213058884829,-550.0,3.0
0.0,-7.316767327394276,-550.0,1.0
0.0,-12.680889784905926,-550.0,2.0
0.0,-14.550824360601322,-550.0,3.0
0.0,-5.303192455037223,-550.0,1.0
0.0,-10.069252999597285,-550.0,2.0
0.0,-8.759635924283572,-550.0,3.0
0.0,-13.336616590108434,-550.0,1.0
0.0,-15.071310166791982,-550.0,2.0
0.0,-13.336616590108434,-550.0,3.0
0.0,-8.961745001085653,-550.0,1.0
0.0,-3.1235090677489126,-550.0,2.0
0.0,-8.961745001085653,-550.0,3.0
0.0,-13.82039300682548,-550.0,1.0
0.0,-15.097695986265816,-550.0,2.0
0.0,-13.82039300682548,-550.0,3.0
0.0,-2.4521460821426295,-550.0,1.0
0.0,-8.162373379060995,-550.0,2.0
0.0,-2.4521460821426295,-550.0,3.0
0.0,-7.943290135612305,-550.0,1.0
0.0,-15.255447535336845,-550.0,2.0
0.0,-7.943290135612305,-550.0,3.0
0.0,-14.016307192444316,-550.0,1.0
0.0,-14.526440209250175,-550.0,2.0
0.0,-4.794524091597438,-550.0,3.0
0.0,-3.495941889590533,-550.0,1.0
0.0,-13.82039300682548,-550.0,2.0
0.0,-3.495941889590533,-550.0,3.0
0.0,-14.751090183947005,-550.0,1.0
0.0,-11.899310332377192,-550.0,2.0
0.0,-6.783364444327283,-550.0,3.0
0.0,-12.46926980176666,-550.0,1.0
0.0,-5.466323860916219,-550.0,2.0
0.0,-13.336616590108434,-550.0,3.0
0.0,-7.450018848969858,-550.0,1.0
0.0,-10.069252999597285,-550.0,2.0
0.0,-7.450018848969858,-550.0,3.0
0.0,-10.859267240607092,-550.0,1.0
0.0,-12.812217430706907,-550.0,2.0
0.0,-7.966627408133871,-550.0,3.0
0.0,-3.1155762431601275,-550.0,1.0
0.0,-4.236213058884829,-550.0,2.0
0.0,-3.1155762431601275,-550.0,3.0
0.0,-11.498813848939589,-550.0,1.0
0.0,-7.589571825109411,-550.0,2.0
0.0,-10.737772538408706,-550.0,3.0
0.0,-8.289084974475376,-550.0,1.0
0.0,-11.294805959637863,-550.0,2.0
0.0,-6.141998042956004,-550.0,3.0
0.0,-4.287211435750034,-550.0,1.0
0.0,-11.599368835474575,-550.0,2.0
0.0,-4.287211435750034,-550.0,3.0
0.0,-8.941707219210315,-550.0,1.0
0.0,-13.17896625789161,-550.0,2.0
0.0,-2.8864212379289285,-550.0,3.0
0.0,-12.259855159470472,-550.0,1.0
0.0,-8.544706051749971,-550.0,2.0
0.0,-10.737772538408706,-550.0,3.0
0.0,-2.555257835297777,-550.0,1.0
0.0,-3.675894651022478,-550.0,2.0
0.0,-2.555257835297777,-550.0,3.0
0.0,-11.848637855526752,-550.0,1.0
0.0,-15.383076289980496,-550.0,2.0
0.0,-11.848637855526752,-550.0,3.0
0.0,-6.140401773656144,-550.0,1.0
0.0,-7.922426605664651,-550.0,2.0
0.0,-7.450018848969858,-550.0,3.0
0.0,-11.601923013424887,-550.0,1.0
0.0,-13.336616590108434,-550.0,2.0
0.0,-11.601923013424887,-550.0,3.0
0.0,-2.95063370198044,-550.0,1.0
0.0,-10.616095186674126,-550.0,2.0
0.0,-2.95063370198044,-550.0,3.0
0.0,-10.896329115660205,-550.0,1.0
0.0,-13.134490783112403,-550.0,2.0
0.0,-8.950789986724068,-550.0,3.0
0.0,-2.736700502218266,-550.0,1.0
0.0,-7.07781794813352,-550.0,2.0
0.0,-9.466584810293396,-550.0,3.0
0.0,-10.291545389470606,-550.0,1.0
0.0,-2.0507637283084925,-550.0,2.0
0.0,-6.523659143191576,-550.0,3.0
0.0,-9.854379490554217,-550.0,1.0
0.0,-9.466584810293396,-550.0,2.0
0.0,-9.854379490554217,-550.0,3.0
0.0,-3.4425354769024885,-550.0,1.0
0.0,-5.990514615128943,-550.0,2.0
0.0,-8.484418048352218,-550.0,3.0
0.0,-4.73027371892522,-550.0,1.0
0.0,-15.930815763518938,-550.0,2.0
0.0,-15.188365688108263,-550.0,3.0
0.0,-7.201017437599766,-550.0,1.0
0.0,-11.601923013424887,-550.0,2.0
0.0,-10.734576225083114,-550.0,3.0
0.0,-7.213814970622462,-550.0,1.0
0.0,-4.8307846983424305,-550.0,2.0
0.0,-7.450018848969858,-550.0,3.0
0.0,-10.08141863829988,-550.0,1.0
0.0,-13.615857072753624,-550.0,2.0
0.0,-5.444992223192095,-550.0,3.0
0.0,-8.908033761721082,-550.0,1.0
0.0,-5.367822934819831,-550.0,2.0
0.0,-13.03125716228433,-550.0,3.0
0.0,-6.3516395650912365,-550.0,1.0
0.0,-10.292211132276877,-550.0,2.0
0.0,-10.737772538408706,-550.0,3.0
0.0,-11.031948258461897,-550.0,1.0
0.0,-8.960379088406375,-550.0,2.0
0.0,-6.888809918350853,-550.0,3.0
0.0,-8.760106850633118,-550.0,1.0
0.0,-4.287211435750034,-550.0,2.0
0.0,-8.760106850633118,-550.0,3.0
0.0,-15.034336938883822,-550.0,1.0
0.0,-2.8864212379289285,-550.0,2.0
0.0,-10.360585212441238,-550.0,3.0
0.0,-9.84664972614505,-550.0,1.0
0.0,-10.737772538408706,-550.0,2.0
0.0,-9.84664972614505,-550.0,3.0
0.0,-10.74060579118336,-550.0,1.0
0.0,-8.178595558741124,-550.0,2.0
0.0,-2.5570503108985374,-550.0,3.0
0.0,-7.3568026321745705,-550.0,1.0
0.0,-12.21388945080533,-550.0,2.0
0.0,-10.466706949729836,-550.0,3.0
0.0,-6.977611092275065,-550.0,1.0
0.0,-7.450018848969858,-550.0,2.0
0.0,-6.977611092275065,-550.0,3.0
0.0,-9.86722943674134,-550.0,1.0
0.0,-11.601923013424887,-550.0,2.0
0.0,-13.802375801337448,-550.0,3.0
0.0,-14.445915612697588,-550.0,1.0
0.0,-15.930815763518938,-550.0,2.0
0.0,-14.445915612697588,-550.0,3.0
0.0,-3.834345313592033,-550.0,1.0
0.0,-6.575816223133371,-550.0,2.0
0.0,-9.317287132674709,-550.0,3.0
0.0,-5.545491154460212,-550.0,1.0
0.0,-4.2021723905695705,-550.0,2.0
0.0,-8.302323180562905,-550.0,3.0
0.0,-5.847710720971158,-550.0,1.0
0.0,-10.99655455807466,-550.0,2.0
0.0,-6.523659143191576,-550.0,3.0
0.0,-11.018641120284709,-550.0,1.0
0.0,-8.302323180562905,-550.0,2.0
0.0,-11.018641120284709,-550.0,3.0
0.0,-9.709096969364253,-550.0,1.0
0.0,-12.058758042216047,-550.0,2.0
0.0,-6.575816223133371,-550.0,3.0
0.0,-10.037005699165379,-550.0,1.0
0.0,-9.984806255101988,-550.0,2.0
0.0,-4.781246822095714,-550.0,3.0
0.0,-12.46926980176666,-550.0,1.0
0.0,-3.778308552855293,-550.0,2.0
0.0,-10.607619941487425,-550.0,3.0
0.0,-5.303192455037223,-550.0,1.0
0.0,-6.977611092275065,-550.0,2.0
0.0,-5.303192455037223,-550.0,3.0
0.0,-13.961071951880825,-550.0,1.0
0.0,-10.466706949729836,-550.0,2.0
0.0,-13.961071951880825,-550.0,3.0
0.0,-4.7579400167696,-550.0,1.0
0.0,-12.130049099889604,-550.0,2.0
0.0,-9.351162482477115,-550.0,3.0
0.0,-7.242762377354893,-550.0,1.0
0.0,-9.84664972614505,-550.0,2.0
0.0,-7.242762377354893,-550.0,3.0
0.0,-4.064892466972365,-550.0,1.0
0.0,-6.958410307984291,-550.0,2.0
0.0,-12.431806265151515,-550.0,3.0
0.0,-11.672502980295079,-550.0,1.0
0.0,-4.287211435750034,-550.0,2.0
0.0,-8.760106850633118,-550.0,3.0
0.0,-6.889158035696099,-550.0,1.0
0.0,-12.431806265151515,-550.0,2.0
0.0,-10.556040995802778,-550.0,3.0
0.0,-5.940818702959815,-550.0,1.0
0.0,-13.341659887198862,-550.0,2.0
0.0,-12.938155894996463,-550.0,3.0
0.0,-7.96171917377087,-550.0,1.0
0.0,-5.909501522066577,-550.0,2.0
0.0,-4.826144347573084,-550.0,3.0
0.0,-13.270642193626422,-550.0,1.0
0.0,-13.961071951880825,-550.0,2.0
0.0,-13.270642193626422,-550.0,3.0
0.0,-9.1244374862077,-550.0,1.0
0.0,-5.303192455037223,-550.0,2.0
0.0,-9.1244374862077,-550.0,3.0
0.0,-14.330919662045897,-550.0,1.0
0.0,-14.859463522754346,-550.0,2.0
0.0,-13.802375801337448,-550.0,3.0
0.0,-2.9739430933066355,-550.0,1.0
0.0,-6.588550550884792,-550.0,2.0
0.0,-2.9739430933066355,-550.0,3.0
0.0,-12.842377715595136,-550.0,1.0
0.0,-6.575816223133371,-550.0,2.0
0.0,-12.842377715595136,-550.0,3.0
0.0,-5.947976020131669,-550.0,1.0
0.0,-15.471548243355661,-550.0,2.0
0.0,-12.56106614153297,-550.0,3.0
0.0,-10.99655455807466,-550.0,1.0
0.0,-6.523659143191576,-550.0,2.0
0.0,-10.99655455807466,-550.0,3.0
0.0,-6.759898159314643,-550.0,1.0
0.0,-15.493336075480135,-550.0,2.0
0.0,-12.56106614153297,-550.0,3.0
0.0,-5.792196549754282,-550.0,1.0
0.0,-12.842377715595136,-550.0,2.0
0.0,-15.975658461826018,-550.0,3.0
0.0,-4.316270982543136,-550.0,1.0
0.0,-7.6054039331412255,-550.0,2.0
0.0,-10.878479779943614,-550.0,3.0
0.0,-10.506611136907026,-550.0,1.0
0.0,-13.273831940628998,-550.0,2.0
0.0,-14.330919662045897,-550.0,3.0
0.0,-3.1563660611045883,-550.0,1.0
0.0,-9.590345885889604,-550.0,2.0
0.0,-9.1244374862077,-550.0,3.0
0.0,-12.92542731449922,-550.0,1.0
0.0,-11.15713670798424,-550.0,2.0
0.0,-13.270642193626422,-550.0,3.0
0.0,-4.284465760326338,-550.0,1.0
0.0,-5.367822934819831,-550.0,2.0
0.0,-11.097293999968656,-550.0,3.0
0.0,-12.534651902794064,-550.0,1.0
0.0,-13.341659887198862,-550.0,2.0
0.0,-12.534651902794064,-550.0,3.0
0.0,-8.680275726454042,-550.0,1.0
0.0,-12.431806265151515,-550.0,2.0
0.0,-8.680275726454042,-550.0,3.0
0.0,-13.233002265516202,-550.0,1.0
0.0,-8.760106850633118,-550.0,2.0
0.0,-13.233002265516202,-550.0,3.0
0.0,-10.640688574393572,-550.0,1.0
0.0,-8.680275726454042,-550.0,2.0
0.0,-10.640688574393572,-550.0,3.0
0.0,-8.049770361759691,-550.0,1.0
0.0,-3.1613848285229196,-550.0,2.0
0.0,-12.534651902794064,-550.0,3.0
0.0,-14.232868826166442,-550.0,1.0
0.0,-7.64580764943665,-550.0,2.0
0.0,-3.0898382202030117,-550.0,3.0
0.0,-12.580212435372019,-550.0,1.0
0.0,-13.270642193626422,-550.0,2.0
0.0,-14.327394936447513,-550.0,3.0
0.0,-10.056254285571509,-550.0,1.0
0.0,-13.972106797486873,-550.0,2.0
0.0,-6.140401773656144,-550.0,3.0
0.0,-6.682302611768154,-550.0,1.0
0.0,-14.330919662045897,-550.0,2.0
0.0,-6.682302611768154,-550.0,3.0
0.0,-2.465552755671542,-550.0,1.0
0.0,-2.5160466440820173,-550.0,2.0
0.0,-7.096940888519885,-550.0,3.0
0.0,-12.897016811128386,-550.0,1.0
0.0,-12.606726797230937,-550.0,2.0
0.0,-15.896166461787166,-550.0,3.0
0.0,-5.51317011182139,-550.0,1.0
0.0,-15.190428324134887,-550.0,2.0
0.0,-15.796243826825384,-550.0,3.0
0.0,-15.469449972957744,-550.0,1.0
0.0,-10.99655455807466,-550.0,2.0
0.0,-15.469449972957744,-550.0,3.0
0.0,-3.5247204740222298,-550.0,1.0
0.0,-15.796243826825384,-550.0,2.0
0.0,-3.5247204740222298,-550.0,3.0
0.0,-13.912036031410565,-550.0,1.0
0.0,-4.713919449912407,-550.0,2.0
0.0,-8.664409650791459,-550.0,3.0
0.0,-14.445490205217695,-550.0,1.0
0.0,-9.086593200372288,-550.0,2.0
0.0,-4.272687875370368,-550.0,3.0
0.0,-10.63748778363869,-550.0,1.0
0.0,-10.768364430370355,-550.0,2.0
0.0,-4.780393639228892,-550.0,3.0
0.0,-2.22454926174078,-550.0,1.0
0.0,-10.056254285571509,-550.0,2.0
0.0,-2.22454926174078,-550.0,3.0
0.0,-15.384147679268604,-550.0,1.0
0.0,-13.270642193626422,-550.0,2.0
0.0,-15.384147679268604,-550.0,3.0
0.0,-12.422308805731827,-550.0,1.0
0.0,-15.05788368397009,-550.0,2.0
0.0,-13.407853968362794,-550.0,3.0
0.0,-6.814969733606453,-550.0,1.0
0.0,-3.3377283349360294,-550.0,2.0
0.0,-3.059007311203164,-550.0,3.0
0.0,-10.471393417211985,-550.0,1.0
0.0,-10.640688574393572,-550.0,2.0
0.0,-10.471393417211985,-550.0,3.0
0.0,-3.2001626878735028,-550.0,1.0
0.0,-2.616899332985154,-550.0,2.0
0.0,-6.114006959056983,-550.0,3.0
0.0,-8.849570883635629,-550.0,1.0
0.0,-7.143100771468479,-550.0,2.0
0.0,-10.471393417211985,-550.0,3.0
0.0,-3.616449358668895,-550.0,1.0
0.0,-3.059007311203164,-550.0,2.0
0.0,-2.9566297938834083,-550.0,3.0
0.0,-11.43676364310086,-550.0,1.0
0.0,-13.407853968362794,-550.0,2.0
0.0,-11.43676364310086,-550.0,3.0
0.0,-10.466706949729836,-550.0,1.0
0.0,-15.384147679268604,-550.0,2.0
0.0,-10.466706949729836,-550.0,3.0
0.0,-5.220125485673954,-550.0,1.0
0.0,-4.299849197691763,-550.0,2.0
0.0,-13.960566286105255,-550.0,3.0
0.0,-5.424184417290238,-550.0,1.0
0.0,-8.196645632151293,-550.0,2.0
0.0,-2.6517232024291832,-550.0,3.0
0.0,-6.029329106658718,-550.0,1.0
0.0,-13.900498525374209,-550.0,2.0
0.0,-13.865487641269306,-550.0,3.0
0.0,-12.614899851670511,-550.0,1.0
0.0,-4.713919449912407,-550.0,2.0
0.0,-12.614899851670511,-550.0,3.0
0.0,-4.802610890361013,-550.0,1.0
0.0,-9.62294768414,-550.0,2.0
0.0,-12.318447366638406,-550.0,3.0
0.0,-13.058945916272851,-550.0,1.0
0.0,-2.7369869177403388,-550.0,2.0
0.0,-7.4208322120631465,-550.0,3.0
0.0,-9.143558657796676,-550.0,1.0
0.0,-7.002516934209208,-550.0,2.0
0.0,-12.318447366638406,-550.0,3.0
0.0,-2.260747470949262,-550.0,1.0
0.0,-9.134446159777276,-550.0,2.0
0.0,-9.098398935156425,-550.0,3.0
0.0,-13.830476757164403,-550.0,1.0
0.0,-13.900498525374209,-550.0,2.0
0.0,-13.830476757164403,-550.0,3.0
0.0,-10.841705329964832,-550.0,1.0
0.0,-11.551930005068446,-550.0,2.0
0.0,-12.335495579766537,-550.0,3.0
0.0,-6.325356208503473,-550.0,1.0
0.0,-9.288462131009048,-550.0,2.0
0.0,-7.33634590602626,-550.0,3.0
0.0,-4.932892215759029,-550.0,1.0
0.0,-14.318259801691656,-550.0,2.0
0.0,-10.68429671540795,-550.0,3.0
0.0,-4.186279809608397,-550.0,1.0
0.0,-4.600437219099909,-550.0,2.0
0.0,-6.201740374887297,-550.0,3.0
0.0,-2.8542522765636527,-550.0,1.0
0.0,-3.059007311203164,-550.0,2.0
0.0,-2.7802862874702985,-550.0,3.0
0.0,-3.814808125724973,-550.0,1.0
0.0,-3.4274438608803752,-550.0,2.0
0.0,-4.2021723905695705,-550.0,3.0
0.0,-9.491027000373627,-550.0,1.0
0.0,-2.7369869177403388,-550.0,2.0
0.0,-8.72765746506931,-550.0,3.0
0.0,-15.50615617512264,-550.0,1.0
0.0,-3.814808125724973,-550.0,2.0
0.0,-15.50615617512264,-550.0,3.0
0.0,-3.1613848285229196,-550.0,1.0
0.0,-2.501565263737433,-550.0,2.0
0.0,-3.059007311203164,-550.0,3.0
0.0,-12.70235406440069,-550.0,1.0
0.0,-7.803043530674685,-550.0,2.0
0.0,-4.600437219099909,-550.0,3.0
0.0,-12.55907111368754,-550.0,1.0
0.0,-10.790747290927568,-550.0,2.0
0.0,-12.570018817962264,-550.0,3.0
0.0,-5.314366510980687,-550.0,1.0
0.0,-6.32888382426961,-550.0,2.0
0.0,-7.33634590602626,-550.0,3.0
0.0,-13.119061154464628,-550.0,1.0
0.0,-11.551930005068446,-550.0,2.0
0.0,-13.119061154464628,-550.0,3.0
0.0,-4.342709643580173,-550.0,1.0
0.0,-13.830476757164403,-550.0,2.0
0.0,-4.342709643580173,-550.0,3.0
0.0,-9.170493384398128,-550.0,1.0
0.0,-9.098398935156425,-550.0,2.0
0.0,-9.170493384398128,-550.0,3.0
0.0,-5.968669948954947,-550.0,1.0
0.0,-12.318447366638406,-550.0,2.0
0.0,-5.968669948954947,-550.0,3.0
0.0,-12.104677506385954,-550.0,1.0
0.0,-10.034482718075473,-550.0,2.0
0.0,-7.4208322120631465,-550.0,3.0
0.0,-13.352294351892667,-550.0,1.0
0.0,-8.051933753492136,-550.0,2.0
0.0,-5.968669948954947,-550.0,3.0
0.0,-4.920702859781105,-550.0,1.0
0.0,-8.612486197298725,-550.0,2.0
0.0,-15.656548257373226,-550.0,3.0
0.0,-11.271576197481671,-550.0,1.0
0.0,-15.19096240547537,-550.0,2.0
0.0,-11.612720890281219,-550.0,3.0
0.0,-9.16516242981765,-550.0,1.0
0.0,-5.994829279868764,-550.0,2.0
0.0,-12.335495579766537,-550.0,3.0
0.0,-5.32142174251296,-550.0,1.0
0.0,-7.33634590602626,-550.0,2.0
0.0,-8.347335603549046,-550.0,3.0
0.0,-10.821777834232872,-550.0,1.0
0.0,-9.011475763892872,-550.0,2.0
0.0,-12.570018817962264,-550.0,3.0
0.0,-15.819677498536743,-550.0,1.0
0.0,-9.585030630264638,-550.0,2.0
0.0,-15.819677498536743,-550.0,3.0
0.0,-3.263762345842675,-550.0,1.0
0.0,-3.747238404215052,-550.0,2.0
0.0,-3.059007311203164,-550.0,3.0
0.0,-2.5501854604860554,-550.0,1.0
0.0,-11.736016082450902,-550.0,2.0
0.0,-3.987474635967139,-550.0,3.0
0.0,-6.114006959056983,-550.0,1.0
0.0,-8.72765746506931,-550.0,2.0
0.0,-5.350637423752666,-550.0,3.0
0.0,-7.584948218396711,-550.0,1.0
0.0,-11.736016082450902,-550.0,2.0
0.0,-7.584948218396711,-550.0,3.0
0.0,-4.43546949722694,-550.0,1.0
0.0,-3.059007311203164,-550.0,2.0
0.0,-2.9566297938834083,-550.0,3.0
0.0,-7.966357669966872,-550.0,1.0
0.0,-4.437123079807723,-550.0,2.0
0.0,-7.966357669966872,-550.0,3.0
0.0,-9.07353685050348,-550.0,1.0
0.0,-12.570018817962264,-550.0,2.0
0.0,-9.07353685050348,-550.0,3.0
0.0,-9.358325301071833,-550.0,1.0
0.0,-7.33634590602626,-550.0,2.0
0.0,-9.358325301071833,-550.0,3.0
0.0,-15.505828729715423,-550.0,1.0
0.0,-11.027607951706095,-550.0,2.0
0.0,-9.16516242981765,-550.0,3.0
0.0,-10.983716781784075,-550.0,1.0
0.0,-8.101945922298844,-550.0,2.0
0.0,-15.791598177469218,-550.0,3.0
0.0,-2.612344062181327,-550.0,1.0
0.0,-15.656548257373226,-550.0,2.0
0.0,-2.612344062181327,-550.0,3.0
0.0,-10.135197558029326,-550.0,1.0
0.0,-3.589241119566335,-550.0,2.0
0.0,-5.968669948954947,-550.0,3.0
0.0,-10.034482718075473,-550.0,1.0
0.0,-14.718328012398281,-550.0,2.0
0.0,-7.4208322120631465,-550.0,3.0
0.0,-13.352294351892667,-550.0,1.0
0.0,-5.968669948954947,-550.0,2.0
0.0,-13.352294351892667,-550.0,3.0
0.0,-3.470682068773211,-550.0,1.0
0.0,-3.6592690194842987,-550.0,2.0
0.0,-7.8949902543013195,-550.0,3.0
0.0,-8.69628615402028,-550.0,1.0
0.0,-7.5076056905774085,-550.0,2.0
0.0,-3.266093119473764,-550.0,3.0
0.0,-12.89005347359454,-550.0,1.0
0.0,-9.16516242981765,-550.0,2.0
0.0,-12.89005347359454,-550.0,3.0
0.0,-3.2994423474673873,-550.0,1.0
0.0,-9.358325301071833,-550.0,2.0
0.0,-3.2994423474673873,-550.0,3.0
0.0,-12.507957731351656,-550.0,1.0
0.0,-9.07353685050348,-550.0,2.0
0.0,-7.325295866774088,-550.0,3.0
0.0,-7.2759483655674515,-550.0,1.0
0.0,-15.451308547777487,-550.0,2.0
0.0,-9.953399581023895,-550.0,3.0
0.0,-2.8542522765636527,-550.0,1.0
0.0,-3.059007311203164,-550.0,2.0
0.0,-2.8542522765636527,-550.0,3.0
0.0,-6.701253324540247,-550.0,1.0
0.0,-7.584948218396711,-550.0,2.0
0.0,-6.701253324540247,-550.0,3.0
0.0,-6.114006959056983,-550.0,1.0
0.0,-14.01551276510627,-550.0,2.0
0.0,-8.72765746506931,-550.0,3.0
0.0,-6.259405877612014,-550.0,1.0
0.0,-7.143100771468479,-550.0,2.0
0.0,-12.619710976307367,-550.0,3.0
0.0,-2.751874759243897,-550.0,1.0
0.0,-4.640224531866451,-550.0,2.0
0.0,-2.8542522765636527,-550.0,3.0
0.0,-2.4500811687506996,-550.0,1.0
0.0,-9.953399581023895,-550.0,2.0
0.0,-2.4500811687506996,-550.0,3.0
0.0,-7.356326410079392,-550.0,1.0
0.0,-10.790747290927568,-550.0,2.0
0.0,-5.5770548830446955,-550.0,3.0
0.0,-13.395228859630706,-550.0,1.0
0.0,-3.2994423474673873,-550.0,2.0
0.0,-15.802525935160297,-550.0,3.0
0.0,-11.780937685938534,-550.0,1.0
0.0,-12.534267420170973,-550.0,2.0
0.0,-12.89005347359454,-550.0,3.0
0.0,-12.771027601204796,-550.0,1.0
0.0,-15.176411029299553,-550.0,2.0
0.0,-2.6085977460301812,-550.0,3.0
0.0,-9.544582365143214,-550.0,1.0
0.0,-12.13071148911834,-550.0,2.0
0.0,-3.6592690194842987,-550.0,3.0
0.0,-2.751573155091606,-550.0,1.0
0.0,-13.352294351892667,-550.0,2.0
0.0,-2.751573155091606,-550.0,3.0
0.0,-10.034482718075473,-550.0,1.0
0.0,-7.4208322120631465,-550.0,2.0
0.0,-10.034482718075473,-550.0,3.0
0.0,-12.706704837335078,-550.0,1.0
0.0,-6.614259463512536,-550.0,2.0
0.0,-5.176585173532935,-550.0,3.0
0.0,-15.429895710802128,-550.0,1.0
0.0,-3.6592690194842987,-550.0,2.0
0.0,-2.477272073129333,-550.0,3.0
0.0,-13.595294098567507,-550.0,1.0
0.0,-14.07887833082985,-550.0,2.0
0.0,-2.6085977460301812,-550.0,3.0
0.0,-13.444611367422542,-550.0,1.0
0.0,-12.178481366747407,-550.0,2.0
0.0,-12.89005347359454,-550.0,3.0
0.0,-14.565932801941656,-550.0,1.0
0.0,-13.38333669953116,-550.0,2.0
0.0,-7.828598653865075,-550.0,3.0
0.0,-15.11006633547358,-550.0,1.0
0.0,-6.4714282463815564,-550.0,2.0
0.0,-5.617560625989025,-550.0,3.0
0.0,-6.964404544724969,-550.0,1.0
0.0,-12.751287879622955,-550.0,2.0
0.0,-12.653420249178426,-550.0,3.0
0.0,-11.63273268333617,-550.0,1.0
0.0,-4.7363244567773926,-550.0,2.0
0.0,-2.6494972419241414,-550.0,3.0
0.0,-5.930141304473777,-550.0,1.0
0.0,-12.95507947088539,-550.0,2.0
0.0,-8.65041145123943,-550.0,3.0
0.0,-11.341307971081637,-550.0,1.0
0.0,-8.72765746506931,-550.0,2.0
0.0,-11.341307971081637,-550.0,3.0
0.0,-10.670552849608184,-550.0,1.0
0.0,-8.65041145123943,-550.0,2.0
0.0,-10.157722131010381,-550.0,3.0
0.0,-6.823151671630644,-550.0,1.0
0.0,-2.6494972419241414,-550.0,2.0
0.0,-6.823151671630644,-550.0,3.0
